time 	 T1 	 T2 	 T3 	 H1 	  p1 	 p2 	 MFC_soll 	 MFC_ist 
 19:32:13.441017	0.0	146.79	105.08	0	3336 	2012 	0 	 4 	  
 19:32:14.468251	0.0	146.7	105.03	0.0	3336 	2013 	0 	 4 	  
 19:32:14.982267	0.0	146.7	105.03	0.0	3336 	2013 	0 	 4 	  
 19:32:15.496724	0.0	146.35	104.96	0.0	3336 	2013 	0 	 4 	  
 19:32:16.008718	0.0	146.35	104.96	0.0	3336 	2013 	0 	 4 	  
 19:32:16.527834	0.0	146.17	104.94	0.0	3336 	2013 	0 	 4 	  
 19:32:17.040550	0.0	146.17	104.94	0.0	3336 	2013 	0 	 4 	  
 19:32:17.557976	0.0	145.96	104.85	0.0	3336 	2013 	0 	 4 	  
 19:32:18.075827	0.0	145.96	104.85	0.0	3336 	2013 	300 	 4 	  
 19:32:18.589412	0.0	145.71	104.85	0.02156894396279999	3336 	2013 	300 	 5 	  
 19:32:19.104029	0.0	145.63	104.85	0.022457683038299987	3363 	2013 	300 	 146 	  
 19:32:19.624310	0.0	145.63	104.78	0.02309533627860001	3395 	2014 	300 	 306 	  
 19:32:20.137662	0.0	145.4	106.54	0.023619689818800006	3398 	2014 	300 	 300 	  
 19:32:20.654391	0.0	145.4	106.54	0.02448831662879999	3398 	2014 	300 	 298 	  
 19:32:21.169215	0.0	145.25	107.27	0.025017446908799992	3399 	2014 	300 	 298 	  
 19:32:21.684573	0.0	145.25	107.27	0.025772958831300003	3398 	2014 	300 	 298 	  
 19:32:22.199973	0.0	145.07	107.51	0.026305065966299997	3398 	2014 	300 	 298 	  
 19:32:22.717367	0.0	145.07	107.51	0.027113710506300008	3397 	2015 	300 	 298 	  
 19:32:23.234273	0.0	145.04	107.53	0.02765443897570001	3397 	2015 	300 	 298 	  
 19:32:23.752586	0.0	145.04	107.53	0.02824185192370001	3398 	2015 	300 	 298 	  
 19:32:24.271318	0.0	144.93	107.48	0.028783520312500012	3398 	2016 	300 	 298 	  
 19:32:24.789170	0.0	144.93	107.48	0.02949573069929999	3397 	2016 	300 	 298 	  
 19:32:25.307941	0.0	144.82	107.42	0.030043063454499985	3398 	2016 	300 	 298 	  
 19:32:25.827161	0.0	144.82	107.42	0.03075825116950001	3397 	2016 	300 	 298 	  
 19:32:26.344139	0.0	144.81	107.39	0.03130997434150001	3397 	2017 	300 	 298 	  
 19:32:26.862539	0.0	144.81	107.39	0.0318746770489	3397 	2017 	300 	 298 	  
 19:32:27.378794	0.0	144.64	107.39	0.0324258917689	3397 	2017 	300 	 298 	  
 19:32:27.896088	0.0	144.64	107.39	0.03323596914490003	3397 	2015 	300 	 298 	  
 19:32:28.410112	0.0	144.61	107.29	0.033792163653700025	3400 	2014 	300 	 298 	  
 19:32:28.928108	0.0	144.61	107.29	0.03439199685429998	3400 	2014 	300 	 298 	  
 19:32:29.444633	0.0	144.6	107.25	0.03494895879969998	3399 	2014 	300 	 298 	  
 19:32:29.958339	0.0	144.6	107.25	0.03552077274970001	3398 	2015 	300 	 298 	  
 19:32:30.475663	0.0	144.57	107.21	0.03607454781770001	3398 	2015 	300 	 298 	  
 19:32:30.993913	0.0	144.57	107.21	0.03667830947010001	3397 	2015 	300 	 298 	  
 19:32:31.512073	0.0	144.5	107.14	0.03723807129510001	3397 	2015 	300 	 298 	  
 19:32:32.030408	0.0	144.52	107.14	0.0379052748951	3397 	2015 	300 	 298 	  
 19:32:32.548550	0.0	144.52	107.05	0.03843807181229998	3396 	2015 	300 	 298 	  
 19:32:33.066072	0.0	144.5	107.0	0.038998401372299984	3397 	2015 	300 	 298 	  
 19:32:33.582965	0.0	144.5	107.0	0.039589912742300004	3396 	2015 	300 	 298 	  
 19:32:34.099912	0.0	144.48	106.92	0.0401507416473	3395 	2015 	300 	 298 	  
 19:32:34.615855	0.0	144.48	106.92	0.04074235286810002	3395 	2015 	300 	 298 	  
 19:32:35.130845	0.0	144.5	106.9	0.04130287334330002	3395 	2016 	300 	 298 	  
 19:32:35.646426	0.0	144.5	106.9	0.0418316374933	3394 	2016 	300 	 298 	  
 19:32:36.161496	0.0	144.54	106.84	0.0423921050933	3394 	2016 	300 	 298 	  
 19:32:36.678156	0.0	144.54	106.84	0.042888454373500015	3394 	2016 	300 	 298 	  
 19:32:37.196975	0.0	144.52	106.78	0.043447583825500014	3393 	2016 	300 	 298 	  
 19:32:37.713783	0.0	144.52	106.78	0.04403977609389999	3395 	2016 	300 	 298 	  
 19:32:38.230081	0.0	144.5	106.67	0.04460093894229998	3396 	2017 	300 	 298 	  
 19:32:38.747171	0.0	144.5	106.67	0.045189971087299996	3396 	2017 	300 	 298 	  
 19:32:39.263658	0.0	144.53	106.67	0.0457510137373	3397 	2017 	300 	 298 	  
 19:32:39.784297	0.0	144.53	106.67	0.046266442642699995	3397 	2017 	300 	 298 	  
 19:32:40.300859	0.0	144.5	106.67	0.046830196051100004	3397 	2017 	300 	 298 	  
 19:32:40.817945	0.0	144.5	106.67	0.047434585161099996	3397 	2017 	300 	 298 	  
 19:32:41.335249	0.0	144.47	106.6	0.0479956234711	3398 	2017 	300 	 298 	  
 19:32:41.849740	0.0	144.47	106.6	0.048602984649500004	3398 	2018 	300 	 298 	  
 19:32:42.365068	0.0	144.53	106.63	0.049163393396300006	3397 	2018 	300 	 298 	  
 19:32:42.884383	0.0	144.53	106.63	0.0496303407782	3398 	2018 	300 	 298 	  
 19:32:43.399631	0.0	144.48	106.5	0.050192706991700003	3398 	2018 	300 	 298 	  
 19:32:43.917410	0.0	144.47	106.5	0.050828607706900016	3398 	2018 	300 	 298 	  
 19:32:44.434978	0.0	144.47	106.51	0.05140534923830001	3398 	2018 	300 	 298 	  
 19:32:44.951529	0.0	144.58	106.51	0.051969091033699996	3398 	2018 	300 	 298 	  
 19:32:45.474558	0.0	144.58	106.38	0.05236164646849997	3398 	2019 	300 	 298 	  
 19:32:45.988593	0.0	144.64	106.35	0.05292512780929998	3398 	2019 	300 	 298 	  
 19:32:46.506152	0.0	144.64	106.35	0.053387818241300025	3398 	2019 	300 	 298 	  
 19:32:47.024409	0.0	144.68	106.31	0.05394429767810002	3398 	2019 	300 	 298 	  
 19:32:47.540720	0.0	144.68	106.31	0.054440076484899985	3398 	2019 	300 	 298 	  
 19:32:48.056674	0.0	144.76	106.24	0.0549937684013	3398 	2019 	300 	 298 	  
 19:32:48.577617	0.0	144.76	106.24	0.05542418812850002	3398 	2019 	300 	 298 	  
 19:32:49.092460	0.0	144.82	106.22	0.05597993012090001	3398 	2018 	300 	 298 	  
 19:32:49.609097	0.0	144.82	106.22	0.0564370022927	3400 	2017 	300 	 298 	  
 19:32:50.125023	0.0	144.96	106.22	0.056985980768900005	3401 	2017 	300 	 298 	  
 19:32:50.643174	0.0	144.96	106.22	0.0573202120425	3401 	2017 	300 	 298 	  
 19:32:51.153205	0.0	145.01	106.25	0.0578646570345	3401 	2017 	300 	 298 	  
 19:32:51.668699	0.0	145.01	106.25	0.05832483256280002	3400 	2017 	300 	 298 	  
 19:32:52.186503	0.0	145.07	106.24	0.05886574041700002	3399 	2017 	300 	 298 	  
 19:32:52.704406	0.0	145.07	106.24	0.059316897377400014	3398 	2017 	300 	 298 	  
 19:32:53.219227	0.0	145.2	106.13	0.05985815780270002	3399 	2018 	300 	 298 	  
 19:32:53.734070	0.0	145.2	106.13	0.060196512358700036	3399 	2017 	300 	 298 	  
 19:32:54.250985	0.0	145.34	106.1	0.060729889706700034	3399 	2018 	300 	 298 	  
 19:32:54.763498	0.0	145.34	106.1	0.061050347879700005	3398 	2018 	300 	 298 	  
 19:32:55.282711	0.0	145.35	106.0	0.061576288720300014	3398 	2018 	300 	 298 	  
 19:32:55.799692	0.0	145.5	106.0	0.06209374165180002	3398 	2018 	300 	 298 	  
 19:32:56.314968	0.0	145.5	106.01	0.0623934773668	3398 	2018 	300 	 298 	  
 19:32:56.833204	0.0	145.57	106.01	0.06291752795680002	3398 	2018 	300 	 298 	  
 19:32:57.349651	0.0	145.57	105.92	0.06333495773740003	3398 	2018 	300 	 298 	  
 19:32:57.866697	0.0	145.82	105.92	0.06385662085210002	3398 	2018 	300 	 298 	  
 19:32:58.385937	0.0	145.82	105.9	0.06399484071170002	3398 	2018 	300 	 298 	  
 19:32:58.908706	0.0	145.88	105.88	0.06451023833570002	3398 	2018 	300 	 298 	  
 19:32:59.419649	0.0	145.88	105.88	0.06493694321530001	3398 	2019 	300 	 298 	  
 19:32:59.935511	0.0	146.01	105.85	0.06544195927650001	3398 	2019 	300 	 298 	  
 19:33:00.452105	0.0	146.01	105.85	0.06575214293310001	3398 	2019 	300 	 298 	  
 19:33:00.969170	0.0	146.06	105.79	0.06625902175800001	3398 	2019 	300 	 298 	  
 19:33:01.484801	0.0	146.06	105.79	0.0666875989608	3398 	2019 	300 	 298 	  
 19:33:02.001947	0.0	146.28	105.83	0.06719075169059999	3398 	2019 	300 	 298 	  
 19:33:02.519165	0.0	146.28	105.83	0.067357418709	3398 	2019 	300 	 298 	  
 19:33:03.034977	0.0	146.35	105.75	0.067855112395	3398 	2019 	300 	 298 	  
 19:33:03.547948	0.0	146.35	105.75	0.06824201812750001	3398 	2020 	300 	 298 	  
 19:33:04.067216	0.0	146.58	105.75	0.0687331642375	3398 	2020 	300 	 298 	  
 19:33:04.587476	0.0	146.58	105.75	0.06887497916609997	3398 	2020 	300 	 298 	  
 19:33:05.102749	0.0	146.68	105.66	0.06936371141009998	3398 	2020 	300 	 298 	  
 19:33:05.620731	0.0	146.68	105.66	0.06969508622009998	3398 	2020 	300 	 298 	  
 19:33:06.136819	0.0	146.88	105.67	0.07017711837209999	3398 	2020 	300 	 298 	  
 19:33:06.653198	0.0	146.88	105.67	0.0703510935913	3398 	2020 	300 	 298 	  
 19:33:07.168847	0.0	147.01	105.75	0.0708253360649	3398 	2020 	300 	 298 	  
 19:33:07.684651	0.0	147.01	105.75	0.0711001813772	3398 	2021 	300 	 298 	  
 19:33:08.203016	0.0	147.17	105.66	0.07156823627780001	3398 	2021 	300 	 298 	  
 19:33:08.715389	0.0	147.29	105.66	0.07179467798430002	3398 	2021 	300 	 298 	  
 19:33:09.232166	0.0	147.29	105.6	0.0720696465424	3398 	2021 	300 	 298 	  
 19:33:09.748446	0.0	147.49	105.6	0.07253031095990001	3398 	2021 	300 	 298 	  
 19:33:10.267590	0.0	147.49	105.59	0.07268154340729999	3398 	2021 	300 	 298 	  
 19:33:10.785743	0.0	147.57	105.59	0.07313615780809998	3398 	2021 	300 	 298 	  
 19:33:11.300007	0.0	147.57	105.63	0.07346700273340001	3398 	2021 	300 	 298 	  
 19:33:11.823528	0.0	147.8	105.56	0.07391446383980001	3398 	2021 	300 	 298 	  
 19:33:12.333918	0.0	147.8	105.56	0.07401655077379998	3398 	2019 	300 	 298 	  
 19:33:12.850102	0.0	147.92	105.52	0.07445242383379999	3400 	2019 	300 	 298 	  
 19:33:13.368144	0.0	147.92	105.52	0.07470890902420002	3400 	2019 	300 	 298 	  
 19:33:13.880356	0.0	148.09	105.59	0.07514696533940002	3400 	2019 	300 	 298 	  
 19:33:14.399353	0.0	148.09	105.59	0.0753189964838	3400 	2019 	300 	 298 	  
 19:33:14.917843	0.0	148.24	105.66	0.07575255383179999	3400 	2019 	300 	 298 	  
 19:33:15.433834	0.0	148.24	105.66	0.07595351620219998	3400 	2019 	300 	 298 	  
 19:33:15.952223	0.0	148.39	105.64	0.07637827999339998	3400 	2019 	300 	 298 	  
 19:33:16.466201	0.0	148.39	105.64	0.07657538337020002	3400 	2019 	300 	 298 	  
 19:33:16.982515	0.0	148.5	105.56	0.07699228465430002	3399 	2019 	300 	 298 	  
 19:33:17.499222	0.0	148.5	105.56	0.0772437538193	3398 	2019 	300 	 298 	  
 19:33:18.019009	0.0	148.7	105.57	0.0776597061743	3398 	2019 	300 	 298 	  
 19:33:18.533224	0.0	148.7	105.57	0.07777003267830002	3398 	2019 	300 	 298 	  
 19:33:19.048813	0.0	148.88	105.49	0.07817677674330001	3398 	2019 	300 	 298 	  
 19:33:19.565986	0.0	148.88	105.49	0.0783081112209	3398 	2019 	300 	 298 	  
 19:33:20.085419	0.0	149.14	105.52	0.0787114796577	3398 	2020 	300 	 298 	  
 19:33:20.599688	0.0	149.18	105.52	0.07871631689490001	3398 	2019 	300 	 298 	  
 19:33:21.114164	0.0	149.18	105.47	0.07904508046869999	3398 	2020 	300 	 298 	  
 19:33:21.631854	0.0	149.39	105.47	0.07943474459109999	3398 	2020 	300 	 298 	  
 19:33:22.150531	0.0	149.39	105.49	0.07950423295410003	3398 	2020 	300 	 298 	  
 19:33:22.665019	0.0	149.64	105.49	0.07988945436200001	3398 	2020 	300 	 298 	  
 19:33:23.180861	0.0	149.64	105.42	0.07988756105960003	3398 	2020 	300 	 298 	  
 19:33:23.691398	0.0	149.83	105.42	0.08026164967800004	3398 	2020 	300 	 298 	  
 19:33:24.204188	0.0	149.83	105.33	0.08034010096829998	3398 	2020 	300 	 298 	  
 19:33:24.725602	0.0	149.97	105.33	0.08070515616929998	3398 	2021 	300 	 298 	  
 19:33:25.241489	0.0	149.97	105.42	0.08086124093870001	3398 	2021 	300 	 298 	  
 19:33:25.762571	0.0	150.27	105.36	0.08122344520140001	3398 	2021 	300 	 298 	  
 19:33:26.276547	0.0	150.27	105.36	0.0811283541516	3398 	2021 	300 	 298 	  
 19:33:26.790820	0.0	150.39	105.36	0.21283342320519982	3398 	2021 	300 	 298 	  
 19:33:27.311971	0.0	150.39	105.36	0.2113793746523002	3398 	2021 	300 	 298 	  
 19:33:27.826224	0.0	150.67	105.36	0.21172995293000021	3398 	2021 	300 	 298 	  
 19:33:28.343159	0.0	150.67	105.36	0.2078658115643002	3398 	2022 	300 	 298 	  
 19:33:28.857877	0.0	151.06	105.33	0.20820406446320022	3399 	2022 	300 	 298 	  
 19:33:29.377658	0.0	151.06	105.33	0.2055690118352	3398 	2022 	300 	 298 	  
 19:33:29.890854	0.0	151.88	105.36	0.20882180133319997	3398 	2022 	300 	 298 	  
 19:33:30.407354	0.0	151.88	105.36	0.1994447301252001	3398 	2022 	300 	 298 	  
 19:33:30.923954	0.0	152.32	105.4	0.20238028308120007	3398 	2023 	300 	 298 	  
 19:33:31.441737	0.0	152.32	105.4	0.1985521433052001	3399 	2023 	300 	 298 	  
 19:33:31.958289	0.0	152.9	105.44	0.2013357447132001	3399 	2023 	300 	 298 	  
 19:33:32.474808	0.0	152.9	105.44	0.19520795330319993	3399 	2023 	300 	 298 	  
 19:33:32.990270	0.0	153.77	105.42	0.1977752863231999	3399 	2023 	300 	 298 	  
 19:33:33.508050	0.0	154.33	105.42	0.18696867194319983	3399 	2023 	300 	 298 	  
 19:33:34.026776	0.0	154.33	105.46	0.1806277653291998	3399 	2024 	300 	 298 	  
 19:33:34.540453	0.0	155.16	105.46	0.1826825642571998	3398 	2023 	300 	 298 	  
 19:33:35.058863	0.0	155.16	105.45	0.17197290193320003	3398 	2024 	300 	 298 	  
 19:33:35.574358	0.0	155.8	105.45	0.17372927501320004	3398 	2024 	300 	 298 	  
 19:33:36.088074	0.0	155.8	105.52	0.16564483031319982	3398 	2024 	300 	 298 	  
 19:33:36.605928	0.0	156.53	105.52	0.1671582188331998	3398 	2024 	300 	 298 	  
 19:33:37.122736	0.0	156.53	105.54	0.15746355518119995	3397 	2023 	300 	 298 	  
 19:33:37.640894	0.0	157.1	105.54	0.15871888181319996	3400 	2021 	300 	 298 	  
 19:33:38.156097	0.0	157.1	105.58	0.15122074255320006	3401 	2021 	300 	 298 	  
 19:33:38.677289	0.0	157.98	105.75	0.15226660464320008	3401 	2021 	300 	 298 	  
 19:33:39.190981	0.0	157.98	105.75	0.13980357013120015	3401 	2021 	300 	 298 	  
 19:33:39.709492	0.0	158.51	105.84	0.14053141531920016	3401 	2021 	300 	 298 	  
 19:33:40.225734	0.0	158.51	105.84	0.13312112714220015	3401 	2021 	300 	 298 	  
 19:33:40.740626	0.0	159.13	105.95	0.13365956754820013	3401 	2021 	300 	 298 	  
 19:33:41.257693	0.0	159.13	105.95	0.12467377622620006	3401 	2021 	300 	 298 	  
 19:33:41.775638	0.0	159.64	106.01	0.12498803057920009	3399 	2021 	300 	 298 	  
 19:33:42.289918	0.0	159.64	106.01	0.11746855271920022	3399 	2021 	300 	 298 	  
 19:33:42.806895	0.0	160.26	106.06	0.11759815127920022	3399 	2021 	300 	 298 	  
 19:33:43.322670	0.0	160.26	106.06	0.10820406146520015	3399 	2021 	300 	 298 	  
 19:33:43.838157	0.0	160.67	106.14	0.10811019041520015	3399 	2021 	300 	 298 	  
 19:33:44.354419	0.0	160.67	106.14	0.1017184270122002	3399 	2021 	300 	 298 	  
 19:33:44.869955	0.0	161.32	106.17	0.1014763001342002	3399 	2021 	300 	 298 	  
 19:33:45.385836	0.0	161.62	106.17	0.0912499448702001	3399 	2021 	300 	 298 	  
 19:33:45.898843	0.0	161.62	106.28	0.08616493581619994	3399 	2021 	300 	 298 	  
 19:33:46.411569	0.0	162.05	106.28	0.08558318587819994	3399 	2021 	300 	 298 	  
 19:33:46.930578	0.0	162.05	106.32	0.07839593597319984	3399 	2021 	300 	 298 	  
 19:33:47.446677	0.0	162.32	106.32	0.07765264615319983	3399 	2021 	300 	 298 	  
 19:33:47.957417	0.0	162.32	106.32	0.07276450137720011	3399 	2022 	300 	 298 	  
 19:33:48.474571	0.0	162.74	106.32	0.0719334372412001	3399 	2022 	300 	 298 	  
 19:33:48.990112	0.0	162.74	106.46	0.06464345195119986	3399 	2022 	300 	 298 	  
 19:33:49.506865	0.0	162.92	106.46	0.06365464431319985	3399 	2022 	300 	 298 	  
 19:33:50.024708	0.0	162.92	106.54	0.05989840118120019	3399 	2022 	300 	 298 	  
 19:33:50.542215	0.0	163.08	106.54	0.05883993008920019	3399 	2022 	300 	 298 	  
 19:33:51.060383	0.0	163.08	106.56	0.055322035465199815	3399 	2022 	300 	 298 	  
 19:33:51.578272	0.0	163.25	106.56	0.05420701478919981	3399 	2022 	300 	 298 	  
 19:33:52.091329	0.0	163.25	106.67	0.050478817314199995	3399 	2022 	300 	 298 	  
 19:33:52.609899	0.0	163.41	106.82	0.04931161263919999	3398 	2023 	300 	 298 	  
 19:33:53.126722	0.0	163.41	106.82	0.04567129163420004	3399 	2022 	300 	 298 	  
 19:33:53.639941	0.0	163.59	106.82	0.04443763513320004	3399 	2023 	300 	 298 	  
 19:33:54.157524	0.0	163.59	106.82	0.04045054187119994	3399 	2023 	300 	 298 	  
 19:33:54.673103	0.0	163.75	106.95	0.03914985579219994	3398 	2023 	300 	 298 	  
 19:33:55.191502	0.0	163.75	106.95	0.0353964609172	3398 	2024 	300 	 298 	  
 19:33:55.708664	0.0	163.77	106.97	0.0340330647922	3399 	2024 	300 	 298 	  
 19:33:56.219757	0.0	163.77	106.97	0.03236825316219984	3398 	2024 	300 	 298 	  
 19:33:56.739520	0.0	163.89	107.0	0.031019484013199837	3398 	2024 	300 	 298 	  
 19:33:57.254987	0.0	163.89	107.0	0.0278068814722002	3398 	2024 	300 	 298 	  
 19:33:57.772718	0.0	163.81	107.1	0.026403264831200205	3398 	2024 	300 	 298 	  
 19:33:58.290012	0.0	163.83	107.1	0.02621981725519995	3398 	2024 	300 	 298 	  
 19:33:58.808405	0.0	163.83	107.21	0.02453282335319979	3398 	2024 	300 	 298 	  
 19:33:59.324830	0.0	163.78	107.21	0.02314581336519978	3398 	2025 	300 	 298 	  
 19:33:59.840795	0.0	163.78	107.16	0.022526611559199952	3398 	2025 	300 	 298 	  
 19:34:00.360201	0.0	163.73	107.16	0.021161468717199955	3398 	2025 	300 	 298 	  
 19:34:00.882128	0.0	163.73	107.28	0.02055517693420013	3398 	2025 	300 	 298 	  
 19:34:01.399370	0.0	163.64	107.28	0.019195154032200137	3398 	2024 	300 	 298 	  
 19:34:01.918129	0.0	163.64	107.28	0.019227221416200195	3400 	2023 	300 	 298 	  
 19:34:02.434326	0.0	163.57	107.28	0.017902870388200202	3401 	2023 	300 	 298 	  
 19:34:02.952477	0.0	163.57	107.48	0.01766288658820011	3401 	2022 	300 	 298 	  
 19:34:03.469248	0.0	163.46	107.48	0.016370538734200114	3401 	2022 	300 	 298 	  
 19:34:03.985792	0.0	163.46	107.64	0.016768919372199882	3401 	2022 	300 	 298 	  
 19:34:04.506545	0.0	163.41	107.64	0.015515430226199882	3401 	2022 	300 	 298 	  
 19:34:05.021419	0.0	163.41	107.73	0.015024777428200062	3401 	2022 	300 	 298 	  
 19:34:05.539247	0.0	163.2	107.71	0.013793586698200066	3400 	2022 	300 	 298 	  
 19:34:06.055273	0.0	163.2	107.71	0.01578570381820018	3399 	2022 	300 	 298 	  
 19:34:06.571552	0.0	163.12	107.74	0.014629805578200185	3399 	2022 	300 	 298 	  
 19:34:07.088454	0.0	163.12	107.74	0.014699972146199945	3399 	2022 	300 	 298 	  
 19:34:07.606098	0.0	162.96	107.71	0.013573338274199943	3399 	2022 	300 	 298 	  
 19:34:08.125373	0.0	162.96	107.71	0.014900779906199889	3399 	2022 	300 	 298 	  
 19:34:08.642790	0.0	162.82	107.8	0.013824842106199886	3399 	2022 	300 	 298 	  
 19:34:09.163391	0.0	162.82	107.8	0.014903460948200118	3399 	2023 	300 	 298 	  
 19:34:09.679762	0.0	162.62	107.87	0.013875794574200122	3399 	2023 	300 	 298 	  
 19:34:10.196709	0.0	162.47	107.87	0.015928770160199952	3399 	2023 	300 	 298 	  
 19:34:10.709701	0.0	162.47	107.83	0.01728496879720004	3399 	2023 	300 	 298 	  
 19:34:11.227471	0.0	162.31	107.83	0.01639800562920004	3399 	2023 	300 	 298 	  
 19:34:11.740931	0.0	162.31	107.89	0.017960771539199984	3399 	2023 	300 	 298 	  
 19:34:12.257571	0.0	162.07	107.89	0.01713050671919998	3399 	2023 	300 	 298 	  
 19:34:12.774969	0.0	162.07	107.87	0.01998189535920012	3399 	2023 	300 	 298 	  
 19:34:13.290005	0.0	161.98	107.87	0.019232185657200127	3399 	2023 	300 	 298 	  
 19:34:13.805509	0.0	161.98	107.92	0.019868345761200182	3399 	2023 	300 	 298 	  
 19:34:14.322971	0.0	161.82	107.92	0.019153857217200185	3399 	2023 	300 	 298 	  
 19:34:14.842495	0.0	161.82	108.0	0.020894610629200134	3399 	2023 	300 	 298 	  
 19:34:15.359711	0.0	161.75	108.0	0.020232737053200136	3399 	2023 	300 	 298 	  
 19:34:15.877214	0.0	161.75	107.99	0.02064792735320003	3399 	2024 	300 	 298 	  
 19:34:16.394444	0.0	161.53	107.99	0.02001520627820003	3399 	2024 	300 	 298 	  
 19:34:16.912295	0.0	161.53	108.08	0.02276125294820001	3399 	2024 	300 	 298 	  
 19:34:17.431919	0.0	161.39	108.19	0.022206634527200012	3399 	2024 	300 	 298 	  
 19:34:17.949018	0.0	161.39	108.19	0.023801040375200238	3399 	2024 	300 	 298 	  
 19:34:18.467247	0.0	161.3	108.17	0.02329790304820024	3399 	2024 	300 	 298 	  
 19:34:18.983066	0.0	161.3	108.17	0.02417631465819986	3399 	2024 	300 	 298 	  
 19:34:19.500834	0.0	161.17	108.19	0.023705968418199858	3399 	2024 	300 	 298 	  
 19:34:20.015966	0.0	161.17	108.19	0.02523277228120022	3399 	2024 	300 	 298 	  
 19:34:20.528650	0.0	160.99	108.17	0.024810058535200224	3399 	2024 	300 	 298 	  
 19:34:21.046598	0.0	160.99	108.17	0.0271554629091999	3399 	2025 	300 	 298 	  
 19:34:21.564216	0.0	160.88	108.24	0.0267965249451999	3399 	2025 	300 	 298 	  
 19:34:22.080188	0.0	160.72	108.24	0.028127672257200108	3399 	2025 	300 	 298 	  
 19:34:22.595700	0.0	160.72	108.22	0.030267622369200053	3398 	2025 	300 	 298 	  
 19:34:23.111838	0.0	160.66	108.22	0.03000780432120005	3398 	2026 	300 	 298 	  
 19:34:23.630742	0.0	160.66	108.21	0.030669348565200084	3398 	2026 	300 	 298 	  
 19:34:24.144694	0.0	160.52	108.21	0.030429614917200087	3398 	2024 	300 	 298 	  
 19:34:24.656468	0.0	160.52	108.24	0.03234253638919988	3400 	2022 	300 	 298 	  
 19:34:25.173758	0.0	160.5	108.24	0.03215625065319987	3401 	2022 	300 	 298 	  
 19:34:25.685673	0.0	160.5	108.29	0.032275199153200027	3401 	2022 	300 	 298 	  
 19:34:26.202860	0.0	160.28	108.29	0.03209602890320003	3401 	2022 	300 	 298 	  
 19:34:26.722075	0.0	160.28	108.42	0.03529466025120001	3401 	2022 	300 	 298 	  
 19:34:27.241784	0.0	160.17	108.42	0.03519268752720001	3401 	2022 	300 	 298 	  
 19:34:27.754995	0.0	160.17	108.45	0.03678096758220022	3400 	2022 	300 	 298 	  
 19:34:28.270466	0.0	160.14	108.45	0.036719895473200224	3400 	2022 	300 	 298 	  
 19:34:28.785516	0.0	160.14	108.47	0.03711937931520024	3399 	2022 	300 	 298 	  
 19:34:29.306671	0.0	160.06	108.47	0.03706890441520025	3399 	2022 	300 	 298 	  
 19:34:29.823489	0.0	160.06	108.42	0.038247015905200014	3399 	2022 	300 	 298 	  
 19:34:30.340839	0.0	159.97	108.42	0.038225266415200014	3399 	2022 	300 	 298 	  
 19:34:30.854729	0.0	159.97	108.42	0.03958610919820007	3399 	2023 	300 	 298 	  
 19:34:31.376071	0.0	159.88	108.4	0.039596900888200066	3399 	2022 	300 	 298 	  
 19:34:31.890915	0.0	159.88	108.4	0.040990777532200116	3399 	2022 	300 	 298 	  
 19:34:32.409404	0.0	159.82	108.46	0.04103394051220012	3399 	2023 	300 	 298 	  
 19:34:32.927297	0.0	159.82	108.46	0.04199927012620016	3399 	2023 	300 	 298 	  
 19:34:33.444547	0.0	159.74	108.42	0.042064524644200164	3399 	2023 	300 	 298 	  
 19:34:33.963736	0.0	159.68	108.42	0.043358853242199916	3399 	2023 	300 	 298 	  
 19:34:34.480843	0.0	159.68	108.47	0.04437491884219995	3399 	2023 	300 	 298 	  
 19:34:34.998852	0.0	159.64	108.47	0.044490750810199944	3399 	2023 	300 	 298 	  
 19:34:35.511647	0.0	159.64	108.52	0.04522128907820026	3399 	2023 	300 	 298 	  
 19:34:36.025450	0.0	159.59	108.52	0.04535051341820026	3399 	2023 	300 	 298 	  
 19:34:36.536808	0.0	159.59	108.45	0.0462479748792	3399 	2023 	300 	 298 	  
 19:34:37.056608	0.0	159.5	108.45	0.0463947346252	3399 	2023 	300 	 298 	  
 19:34:37.573565	0.0	159.5	108.62	0.04792666462520005	3399 	2023 	300 	 298 	  
 19:34:38.089371	0.0	159.46	108.62	0.04810789672520005	3399 	2024 	300 	 298 	  
 19:34:38.605161	0.0	159.46	108.58	0.04890255047119992	3399 	2024 	300 	 298 	  
 19:34:39.122751	0.0	159.39	108.58	0.04909751909119992	3399 	2024 	300 	 298 	  
 19:34:39.639302	0.0	159.39	108.56	0.05036853002120026	3399 	2024 	300 	 298 	  
 19:34:40.155201	0.0	159.39	108.56	0.05058909729820026	3399 	2024 	300 	 298 	  
 19:34:40.671999	0.0	159.39	108.62	0.05080938617120027	3399 	2024 	300 	 298 	  
 19:34:41.187781	0.0	159.46	108.62	0.05103005891720027	3399 	2024 	300 	 298 	  
 19:34:41.705397	0.0	159.46	108.56	0.05017502451319994	3399 	2024 	300 	 298 	  
 19:34:42.222489	0.0	159.42	108.56	0.05037068336119994	3399 	2024 	300 	 298 	  
 19:34:42.736527	0.0	159.42	108.61	0.05118102424720025	3399 	2024 	300 	 298 	  
 19:34:43.249247	0.0	159.37	108.61	0.05138932214120025	3400 	2022 	300 	 298 	  
 19:34:43.767543	0.0	159.37	108.57	0.052365891183199995	3401 	2022 	300 	 298 	  
 19:34:44.280541	0.0	159.48	108.62	0.05259400019719999	3402 	2022 	300 	 298 	  
