time 	 T1 	 T2 	 T3 	 H1 	  p1 	 p2 	 MFC_soll 	 MFC_ist 
 17:26:07.471234	-199.92	87.13	75.58	0.036749793173000006	3357 	2005 	200 	 197 	  
 17:26:07.990739	-199.92	87.13	75.35	0.03738208730030001	3356 	2005 	200 	 197 	  
 17:26:08.508599	-199.92	87.07	74.89	0.03785010935480001	3356 	2005 	200 	 197 	  
 17:26:09.025585	-199.92	87.07	74.89	0.038408824440800016	3356 	2005 	200 	 197 	  
 17:26:09.543141	-199.92	86.93	74.72	0.03887674846940001	3356 	2005 	200 	 197 	  
 17:26:10.063925	-199.92	86.93	74.72	0.03956026045379999	3356 	2005 	200 	 197 	  
 17:26:10.579826	-199.92	86.82	74.33	0.040036725735399986	3356 	2005 	200 	 197 	  
 17:26:11.103074	-199.92	86.82	74.33	0.04067769599800001	3355 	2005 	200 	 197 	  
 17:26:11.622969	-199.92	86.73	74.21	0.04116044460280001	3355 	2005 	200 	 197 	  
 17:26:12.135970	-199.92	86.73	74.21	0.0417783750683	3355 	2005 	200 	 197 	  
 17:26:12.649654	-199.92	86.71	73.9	0.04225490169719999	3355 	2005 	200 	 197 	  
 17:26:13.167920	-199.92	86.71	73.9	0.0427627819224	3355 	2005 	200 	 197 	  
 17:26:13.683430	-199.92	86.58	73.78	0.0432449247822	3355 	2005 	200 	 197 	  
 17:26:14.196585	-199.92	86.58	73.78	0.0439241948762	3355 	2005 	200 	 197 	  
 17:26:14.711150	-199.92	86.54	73.59	0.044406252683200004	3356 	2005 	200 	 197 	  
 17:26:15.230092	-199.92	86.54	73.59	0.04495205759859999	3355 	2005 	200 	 197 	  
 17:26:15.742051	-199.92	86.51	73.39	0.04544002297859999	3355 	2004 	200 	 197 	  
 17:26:16.259453	-199.92	86.51	73.39	0.04596846586229999	3355 	2005 	200 	 197 	  
 17:26:16.773106	-199.92	86.46	73.06	0.04645704857089999	3355 	2004 	200 	 197 	  
 17:26:17.292878	-199.92	86.46	73.06	0.0470188888843	3356 	2005 	200 	 197 	  
 17:26:17.807964	-199.92	86.45	72.9	0.047512474690300004	3355 	2004 	200 	 197 	  
 17:26:18.326140	-199.92	86.45	72.9	0.04801508715829999	3355 	2004 	200 	 197 	  
 17:26:18.840504	-199.92	86.35	72.59	0.048506577094299994	3355 	2004 	200 	 197 	  
 17:26:19.355748	-199.92	86.33	72.59	0.049149050393800006	3355 	2004 	200 	 197 	  
 17:26:19.871530	-199.92	86.33	72.48	0.049671087416899996	3355 	2004 	200 	 197 	  
 17:26:20.387319	-199.92	86.37	72.48	0.050164639212699993	3354 	2004 	200 	 197 	  
 17:26:20.902282	-199.92	86.37	72.26	0.05059675349759999	3355 	2004 	200 	 197 	  
 17:26:21.420262	-199.92	86.32	72.26	0.051088079695899985	3355 	2004 	200 	 197 	  
 17:26:21.937461	-199.92	86.32	72.11	0.0516600951631	3355 	2004 	200 	 197 	  
 17:26:22.452575	-199.92	86.25	71.79	0.056602814595100005	3355 	2004 	200 	 197 	  
 17:26:22.967372	-199.92	86.25	71.79	0.06166578684509999	3355 	2004 	200 	 197 	  
 17:26:23.483148	-199.92	86.23	71.71	0.06662070797009999	3355 	2004 	200 	 197 	  
 17:26:23.995635	-199.92	86.23	71.71	0.07162227283409998	3355 	2004 	200 	 197 	  
 17:26:24.513641	-199.92	86.25	71.44	0.07656213502709999	3355 	2004 	200 	 197 	  
 17:26:25.031269	-199.92	86.25	71.44	0.08151794277709999	3355 	2004 	200 	 197 	  
 17:26:25.546203	-199.92	86.23	71.29	0.0865001122771	3354 	2004 	200 	 197 	  
 17:26:26.064320	-199.92	86.23	71.29	0.09150358566309999	3355 	2004 	200 	 197 	  
 17:26:26.579099	-199.92	86.26	71.01	0.09649773470409999	3355 	2004 	200 	 197 	  
 17:26:27.099397	-199.92	86.26	71.01	0.10139385717009998	3354 	2004 	200 	 197 	  
 17:26:27.615002	-199.92	86.31	70.91	0.10639808333409996	3355 	2004 	200 	 197 	  
 17:26:28.130293	-199.92	86.31	70.91	0.11126412604909997	3354 	2004 	200 	 197 	  
 17:26:28.644833	-199.92	86.42	70.74	0.11621189603009997	3354 	2004 	200 	 197 	  
 17:26:29.165054	-199.92	86.42	70.74	0.12092845517409999	3354 	2004 	200 	 197 	  
 17:26:29.679737	-199.92	86.63	70.59	0.12587367600009997	3354 	2004 	200 	 197 	  
 17:26:30.197290	-199.92	86.63	70.59	0.1303853930701	3354 	2004 	200 	 197 	  
 17:26:30.713598	-199.92	86.84	70.41	0.13521937272409998	3354 	2004 	200 	 197 	  
 17:26:31.228843	-199.92	86.84	70.41	0.13966060202009997	3354 	2004 	200 	 197 	  
 17:26:31.745058	-199.92	87.17	70.31	0.1444070389601	3354 	2004 	200 	 197 	  
 17:26:32.258959	-199.92	87.45	70.31	0.1485481658751	3354 	2004 	200 	 197 	  
 17:26:32.775812	-199.92	87.45	70.13	0.15264278616009996	3355 	2004 	200 	 197 	  
 17:26:33.289913	-199.92	87.86	70.13	0.15718333976509996	3354 	2004 	200 	 197 	  
 17:26:33.808986	-199.92	87.86	70.06	0.1609371700631	3354 	2004 	200 	 197 	  
 17:26:34.320651	-199.92	88.24	70.06	0.1653482524171	3354 	2004 	200 	 197 	  
 17:26:34.837843	-199.92	88.24	69.89	0.1689902786971	3354 	2004 	200 	 197 	  
 17:26:35.354316	-199.92	88.75	69.85	0.17325638098510002	3354 	2004 	200 	 197 	  
 17:26:35.874320	-199.92	88.75	69.85	0.1765585586101	3354 	2004 	200 	 197 	  
 17:26:36.389098	-199.92	89.15	69.75	0.1806454316101	3354 	2004 	200 	 197 	  
 17:26:36.904584	-199.92	89.15	69.75	0.18395517052009996	3354 	2004 	200 	 197 	  
 17:26:37.421639	-199.92	89.92	69.74	0.18787028669009997	3355 	2004 	200 	 197 	  
 17:26:37.937100	-199.92	89.92	69.74	0.1903636267701	3355 	2004 	200 	 197 	  
 17:26:38.453738	-199.92	90.32	69.72	0.1940080437141	3355 	2004 	200 	 197 	  
 17:26:38.968166	-199.92	90.32	69.72	0.1969017493141	3355 	2004 	200 	 197 	  
 17:26:39.485520	-199.92	91.11	69.74	0.2003875134421	3355 	2004 	200 	 197 	  
 17:26:40.002981	-199.92	91.11	69.74	0.2024285477571	3355 	2004 	200 	 197 	  
 17:26:40.517117	-199.92	91.64	69.74	0.2056487760131	3355 	2004 	200 	 197 	  
 17:26:41.034109	-199.92	91.64	69.74	0.20786238869709997	3355 	2004 	200 	 197 	  
 17:26:41.549401	-199.92	92.53	69.76	0.21088172224509993	3355 	2005 	200 	 197 	  
 17:26:42.064319	-199.92	92.53	69.76	0.21224118411309997	3355 	2005 	200 	 197 	  
 17:26:42.581226	-199.92	93.11	69.64	0.21493369033509993	3355 	2005 	200 	 197 	  
 17:26:43.094343	-199.92	93.11	69.64	0.21656177765409998	3355 	2005 	200 	 197 	  
 17:26:43.614018	-199.92	94.0	69.88	0.2190314960871	3355 	2005 	200 	 197 	  
 17:26:44.132700	-199.92	94.65	69.88	0.21987913108709994	3355 	2005 	200 	 197 	  
 17:26:44.646594	-199.92	94.65	70.62	0.22084659517709998	3356 	2006 	200 	 197 	  
 17:26:45.160752	-199.92	95.71	70.62	0.22277112820709993	3356 	2006 	200 	 197 	  
 17:26:45.676926	-199.92	95.71	70.8	0.22272815969309995	3356 	2006 	200 	 197 	  
 17:26:46.198140	-199.92	96.31	70.8	0.22427834132609997	3357 	2006 	200 	 197 	  
 17:26:46.714375	-199.92	96.31	71.34	0.22472466291809992	3357 	2007 	200 	 197 	  
 17:26:47.231579	-199.92	97.39	71.34	0.22605538319009993	3357 	2007 	200 	 197 	  
 17:26:47.748937	-199.92	97.39	71.71	0.22538031489809993	3356 	2007 	200 	 197 	  
 17:26:48.264480	-199.92	98.14	72.25	0.22632552796409997	3357 	2008 	200 	 197 	  
 17:26:48.779102	-199.92	98.14	72.25	0.2258730643460999	3357 	2009 	200 	 197 	  
 17:26:49.294938	-199.92	99.14	72.55	0.22654180279409994	3358 	2010 	200 	 197 	  
 17:26:49.814275	-199.92	99.14	72.55	0.22535233606609992	3358 	2010 	200 	 197 	  
 17:26:50.335417	-199.92	99.89	73.21	0.2256649769400999	3359 	2011 	200 	 197 	  
 17:26:50.845746	-199.92	99.89	73.21	0.22458010487409993	3359 	2011 	200 	 197 	  
 17:26:51.358951	-199.92	100.96	73.83	0.2246194002070999	3359 	2011 	200 	 197 	  
 17:26:51.881033	-199.92	100.96	73.83	0.22266883025509993	3359 	2013 	200 	 197 	  
 17:26:52.393913	-199.92	101.67	74.57	0.2223180260950999	3359 	2014 	200 	 197 	  
 17:26:52.911681	-199.92	101.67	74.57	0.22065338170009996	3360 	2014 	200 	 197 	  
 17:26:53.427905	-199.92	102.44	75.1	0.22004934887909994	3360 	2014 	200 	 197 	  
 17:26:53.943143	-199.92	102.44	75.1	0.21801263828709994	3361 	2015 	200 	 197 	  
 17:26:54.457365	-199.92	103.47	75.77	0.21713261178309995	3361 	2015 	200 	 197 	  
 17:26:54.972869	-199.92	103.47	75.77	0.20045856654509994	3361 	2016 	200 	 197 	  
 17:26:55.485373	-199.92	104.22	76.49	0.19920640732909994	3361 	2016 	200 	 197 	  
 17:26:56.009420	-199.92	104.22	76.49	0.19356747051309994	3361 	2016 	200 	 197 	  
 17:26:56.525712	-199.92	105.33	76.86	0.19201943567509994	3362 	2016 	200 	 197 	  
 17:26:57.044260	-199.92	105.99	76.86	0.18398815022309994	3362 	2016 	200 	 197 	  
 17:26:57.555730	-199.92	105.99	76.85	0.17817968126609995	3362 	2016 	200 	 197 	  
 17:26:58.072366	-199.92	106.89	76.85	0.17603489048509996	3361 	2016 	200 	 197 	  
 17:26:58.588517	-199.92	106.89	77.07	0.16859820956109994	3361 	2017 	200 	 197 	  
 17:26:59.105091	-199.92	107.5	77.07	0.1661039758190999	3361 	2017 	200 	 197 	  
 17:26:59.625541	-199.92	107.5	77.26	0.16004222806909996	3362 	2017 	200 	 197 	  
 17:27:00.141455	-199.92	108.31	77.26	0.15730986556909993	3362 	2017 	200 	 197 	  
 17:27:00.654859	-199.92	108.31	77.46	0.14985379383109992	3361 	2017 	200 	 197 	  
 17:27:01.173867	-199.92	108.78	77.46	0.14686732276309994	3361 	2017 	200 	 197 	  
 17:27:01.691239	-199.92	108.78	77.53	0.14109249959509992	3361 	2017 	200 	 197 	  
 17:27:02.204817	-199.92	109.46	77.26	0.13791273128309992	3361 	2016 	200 	 197 	  
 17:27:02.719081	-199.92	109.46	77.26	0.13076522887709996	3360 	2016 	200 	 197 	  
 17:27:03.233755	-199.92	109.79	77.16	0.12736636155909997	3361 	2016 	200 	 197 	  
 17:27:03.750381	-199.92	109.79	77.16	0.12202430063709989	3360 	2016 	200 	 197 	  
 17:27:04.269638	-199.92	110.34	77.16	0.1184771604250999	3360 	2015 	200 	 197 	  
 17:27:04.782160	-199.92	110.34	77.16	0.11169365521309992	3360 	2015 	200 	 197 	  
 17:27:05.299289	-199.92	110.74	76.95	0.10799122278709992	3360 	2015 	200 	 197 	  
 17:27:05.819190	-199.92	110.74	76.95	0.10190344696509997	3360 	2015 	200 	 197 	  
 17:27:06.332900	-199.92	111.09	76.77	0.09799483124709997	3359 	2014 	200 	 197 	  
 17:27:06.847418	-199.92	111.09	76.77	0.09208190051709991	3359 	2014 	200 	 197 	  
 17:27:07.365396	-199.92	111.29	76.18	0.08807959271109991	3358 	2014 	200 	 197 	  
 17:27:07.881997	-199.92	111.29	76.18	0.08289426330909988	3358 	2014 	200 	 197 	  
 17:27:08.396085	-199.92	111.61	75.82	0.07881156560609989	3358 	2014 	200 	 197 	  
 17:27:08.909971	-199.92	111.61	75.82	0.07287357243009993	3358 	2014 	200 	 197 	  
 17:27:09.429773	-199.92	111.75	75.35	0.06869722090809993	3357 	2013 	200 	 197 	  
 17:27:09.942284	-199.92	111.91	75.35	0.06365184945809992	3357 	2013 	200 	 197 	  
 17:27:10.458406	-199.92	111.91	74.96	0.058490408119099946	3357 	2013 	200 	 197 	  
 17:27:10.972227	-199.92	112.0	74.96	0.05419613613709995	3357 	2013 	200 	 197 	  
 17:27:11.487403	-199.92	112.0	74.51	0.049376236537099924	3357 	2012 	200 	 197 	  
 17:27:12.005781	-199.92	112.09	74.51	0.04505756133709993	3356 	2012 	200 	 197 	  
 17:27:12.522379	-199.92	112.09	74.23	0.04017552832309991	3356 	2012 	200 	 197 	  
 17:27:13.042228	-199.92	112.09	74.23	0.03580355944909991	3356 	2012 	200 	 197 	  
 17:27:13.555457	-199.92	112.09	73.83	0.03140407736209991	3356 	2012 	200 	 197 	  
 17:27:14.070202	-199.92	112.07	73.83	0.027060620335099914	3356 	2011 	200 	 197 	  
 17:27:14.584242	-199.92	112.07	73.74	0.022821539830099977	3356 	2011 	200 	 197 	  
 17:27:15.104732	-199.92	112.01	73.45	0.018478415870099976	3356 	2011 	200 	 197 	  
 17:27:15.614631	-199.92	112.01	73.45	0.014432656440099901	3356 	2011 	200 	 197 	  
 17:27:16.130987	-199.92	111.89	73.21	0.010137167046099904	3356 	2011 	200 	 197 	  
 17:27:16.647607	-199.92	111.89	73.21	0.006508216947099937	3356 	2010 	200 	 197 	  
 17:27:17.165072	-199.92	111.86	72.95	0.002208388687099938	3356 	2010 	200 	 197 	  
 17:27:17.679559	-199.92	111.86	72.95	0.0	3355 	2010 	200 	 197 	  
 17:27:18.193971	-199.92	111.71	72.71	0.0	3355 	2010 	200 	 197 	  
 17:27:18.716860	-199.92	111.71	72.71	0.0	3355 	2010 	200 	 197 	  
 17:27:19.235005	-199.92	111.59	72.5	0.0	3355 	2009 	200 	 197 	  
 17:27:19.753107	-199.92	111.59	72.5	0.0	3355 	2009 	200 	 197 	  
 17:27:20.265435	-199.92	111.3	72.39	0.0	3355 	2009 	200 	 197 	  
 17:27:20.786241	-199.92	111.3	72.39	0.0	3355 	2009 	200 	 197 	  
 17:27:21.301567	-199.92	111.13	72.12	0.0	3355 	2009 	200 	 197 	  
 17:27:21.821678	-199.92	110.84	72.12	0.0	3355 	2009 	200 	 197 	  
 17:27:22.336619	-199.92	110.84	72.02	0.0	3355 	2008 	200 	 197 	  
 17:27:22.855450	-199.92	110.74	72.02	0.0	3355 	2008 	200 	 197 	  
 17:27:23.374331	-199.92	110.74	71.82	0.0	3354 	2008 	200 	 197 	  
 17:27:23.890638	-199.92	110.42	71.82	0.0	3354 	2008 	200 	 197 	  
 17:27:24.408521	-199.92	110.42	71.74	0.0	3354 	2008 	200 	 197 	  
 17:27:24.923652	-199.92	110.3	71.74	0.0	3355 	2008 	200 	 197 	  
 17:27:25.441440	-199.92	110.3	71.56	0.0	3354 	2008 	200 	 197 	  
 17:27:25.957816	-199.92	110.04	71.56	0.0	3354 	2007 	200 	 197 	  
 17:27:26.477680	-199.92	110.04	71.46	0.0	3354 	2007 	200 	 197 	  
 17:27:26.994980	-199.92	109.86	71.46	0.0	3355 	2007 	200 	 197 	  
 17:27:27.510616	-199.92	109.86	71.32	0.0	3354 	2007 	200 	 197 	  
 17:27:28.030686	-199.92	109.59	71.23	0.0	3354 	2007 	200 	 197 	  
 17:27:28.546307	-199.92	109.59	71.23	0.0	3354 	2007 	200 	 197 	  
 17:27:29.061711	-199.92	109.52	71.17	0.0	3354 	2007 	200 	 197 	  
 17:27:29.576241	-199.92	109.52	71.17	0.0	3354 	2006 	200 	 197 	  
 17:27:30.091092	-199.92	109.21	71.03	0.0	3354 	2006 	200 	 197 	  
 17:27:30.606938	-199.92	109.21	71.03	0.0	3354 	2006 	200 	 197 	  
 17:27:31.123685	-199.92	108.99	70.96	0.0	3354 	2006 	200 	 197 	  
 17:27:31.637025	-199.92	108.99	70.96	0.0	3354 	2006 	200 	 197 	  
 17:27:32.155486	-199.92	108.81	70.89	0.0	3354 	2006 	200 	 197 	  
 17:27:32.672785	-199.92	108.81	70.89	0.0	3354 	2006 	200 	 197 	  
 17:27:33.186887	-199.92	108.66	70.78	0.0	3354 	2005 	200 	 197 	  
 17:27:33.701869	-199.92	108.66	70.78	0.0	3354 	2006 	200 	 197 	  
 17:27:34.216889	-199.92	108.45	70.69	0.0	3354 	2005 	200 	 197 	  
 17:27:34.737294	-199.92	108.4	70.69	0.0	3354 	2005 	200 	 197 	  
 17:27:35.254928	-199.92	108.4	70.61	0.0	3354 	2005 	200 	 197 	  
 17:27:35.772091	-199.92	108.08	70.61	0.0	3354 	2005 	200 	 197 	  
 17:27:36.288743	-199.92	108.08	70.59	0.0	3354 	2005 	200 	 197 	  
 17:27:36.806481	-199.92	108.0	70.59	0.0	3354 	2005 	200 	 197 	  
 17:27:37.322562	-199.92	108.0	70.5	0.0	3353 	2005 	200 	 197 	  
 17:27:37.837842	-199.92	107.76	70.5	0.0	3354 	2005 	200 	 197 	  
 17:27:38.360764	-199.92	107.76	70.43	0.0	3353 	2005 	200 	 197 	  
 17:27:38.877938	-199.92	107.68	70.43	0.0	3353 	2005 	200 	 197 	  
 17:27:39.396155	-199.92	107.68	70.5	0.0	3353 	2005 	200 	 197 	  
 17:27:39.912671	-199.92	107.49	70.5	0.0	3353 	2005 	200 	 197 	  
 17:27:40.434029	-199.92	107.49	70.38	0.0	3354 	2005 	200 	 197 	  
 17:27:40.949188	-199.92	107.32	70.34	0.0	3353 	2004 	200 	 197 	  
 17:27:41.462432	-199.92	107.32	70.34	0.0	3353 	2004 	200 	 197 	  
 17:27:41.978347	-199.92	107.27	70.29	0.0	3353 	2004 	200 	 197 	  
 17:27:42.491173	-199.92	107.27	70.29	0.0	3353 	2004 	200 	 197 	  
 17:27:43.010059	-199.92	107.09	70.21	0.0	3353 	2004 	200 	 197 	  
 17:27:43.526187	-199.92	107.09	70.21	0.0	3353 	2004 	200 	 197 	  
 17:27:44.042541	-199.92	106.96	70.22	0.0	3353 	2004 	200 	 197 	  
 17:27:44.559515	-199.92	106.96	70.22	0.0	3353 	2004 	200 	 197 	  
 17:27:45.075991	-199.92	106.78	70.17	0.0	3353 	2004 	200 	 197 	  
 17:27:45.591339	-199.92	106.78	70.17	0.0	3353 	2004 	200 	 197 	  
 17:27:46.108574	-199.92	106.77	70.12	0.0	3353 	2004 	200 	 197 	  
 17:27:46.623554	-199.92	106.5	70.12	0.0	3353 	2004 	200 	 197 	  
 17:27:47.135401	-199.92	106.5	70.06	0.0	3353 	2004 	200 	 197 	  
 17:27:47.650902	-199.92	106.41	70.06	0.0	3353 	2003 	200 	 197 	  
 17:27:48.166924	-199.92	106.41	69.98	0.0	3353 	2003 	200 	 197 	  
 17:27:48.682157	-199.92	106.22	69.98	0.0	3353 	2003 	200 	 197 	  
 17:27:49.201099	-199.92	106.22	69.92	0.0	3353 	2003 	200 	 197 	  
 17:27:49.717162	-199.92	106.14	69.92	0.0	3353 	2003 	200 	 197 	  
 17:27:50.235231	-199.92	106.14	69.9	0.0	3353 	2003 	200 	 197 	  
 17:27:50.753109	-199.92	105.96	69.9	0.0	3353 	2003 	200 	 197 	  
 17:27:51.268729	-199.92	105.96	69.81	0.0	3353 	2003 	200 	 197 	  
 17:27:51.787182	-199.92	105.89	69.81	0.0	3353 	2003 	200 	 197 	  
 17:27:52.306007	-199.92	105.89	69.81	0.0	3353 	2003 	200 	 197 	  
 17:27:52.822107	-199.92	105.75	69.81	0.0	3353 	2003 	200 	 197 	  
 17:27:53.336485	-199.92	105.75	69.72	0.0	3353 	2002 	200 	 197 	  
 17:27:53.854690	-199.92	105.63	69.69	0.0	3352 	2002 	200 	 197 	  
 17:27:54.369743	-199.92	105.63	69.69	0.0	3352 	2002 	200 	 197 	  
 17:27:54.890501	-199.92	105.44	69.63	0.0	3353 	2002 	200 	 197 	  
 17:27:55.407036	-199.92	105.44	69.63	0.0	3352 	2002 	200 	 197 	  
 17:27:55.923469	-199.92	105.39	69.64	0.0	3353 	2002 	200 	 197 	  
 17:27:56.439406	-199.92	105.39	69.64	0.0	3353 	2002 	200 	 197 	  
